Timestamp,Sugar(%),Flour(%),Egg(%),Butter(%),Milk(%),Moisture(%),Density(g/cm3),Volume(mL),Springiness,Cohesiveness,Hardness(gf),Chewiness(mJ),Anomaly_Status
2022-07-02,32.89,29.13,25.86,15.49,10.35,5.0,0.39,389.53,0.669,0.826,272.61,1.51,Anomaly
2022-07-03,24.52,35.66,18.42,16.36,7.5,5.0,0.276,512.14,0.751,0.571,192.29,0.82,Anomaly
2022-07-04,26.4,35.2,20.53,9.57,9.47,5.0,0.403,486.36,0.776,0.568,383.13,1.69,Anomaly
2022-07-05,28.04,35.69,21.2,14.98,10.07,5.0,0.323,453.29,0.915,0.893,381.56,3.12,Normal
2022-07-06,25.93,35.98,20.39,15.4,10.54,5.0,0.331,533.26,0.691,0.661,218.03,1.0,Normal
2022-07-07,22.77,34.11,19.77,14.31,7.77,5.0,0.294,436.61,0.904,0.47,390.55,1.66,Anomaly
2022-07-08,25.97,40.96,16.41,18.23,12.39,5.0,0.369,516.14,0.825,0.51,322.93,1.36,Anomaly
2022-07-09,30.37,28.6,24.35,16.05,8.81,5.0,0.473,458.78,0.607,0.641,309.64,1.2,Anomaly
2022-07-10,19.87,31.69,25.42,18.28,6.65,5.0,0.389,398.76,0.854,0.421,396.89,1.43,Anomaly
2022-07-11,25.66,34.59,14.95,14.46,9.78,5.0,0.307,542.4,0.612,0.631,380.68,1.47,Anomaly
2022-07-12,21.5,28.43,16.93,17.34,10.07,6.38,0.407,499.54,0.949,0.609,339.08,1.96,Anomaly
2022-07-13,30.98,34.3,19.16,19.09,10.32,5.0,0.334,443.95,0.905,0.79,328.39,2.35,Anomaly
2022-07-14,17.38,41.65,17.11,18.28,12.72,5.0,0.419,486.36,0.704,0.577,336.98,1.37,Anomaly
2022-07-15,22.21,35.08,21.52,12.27,9.53,5.0,0.39,429.81,0.69,0.891,276.0,1.7,Anomaly
2022-07-16,26.89,35.92,17.82,14.37,9.76,5.0,0.203,491.46,0.734,0.49,296.69,1.07,Normal
2022-07-17,32.83,29.96,26.5,14.14,7.79,5.0,0.3,330.45,0.725,0.695,245.86,1.24,Anomaly
2022-07-18,24.67,32.53,23.57,16.22,11.64,5.0,0.397,399.01,0.73,0.445,280.02,0.91,Anomaly
2022-07-19,22.22,33.5,20.64,16.72,10.37,5.0,0.358,498.96,0.711,0.767,278.0,1.52,Normal
2022-07-20,34.41,33.73,23.08,12.9,9.16,5.0,0.299,437.52,0.817,0.897,261.88,1.92,Anomaly
2022-07-21,17.76,40.13,23.32,15.17,6.19,5.0,0.318,460.38,0.657,0.81,308.2,1.64,Anomaly
2022-07-22,14.01,37.23,18.31,9.95,12.89,7.84,0.255,382.66,0.896,0.678,280.56,1.7,Anomaly
2022-07-23,27.2,30.55,17.55,18.6,7.54,5.0,0.346,542.39,0.884,0.642,330.13,1.87,Anomaly
2022-07-24,22.49,35.99,20.23,13.72,8.82,5.0,0.461,509.53,0.767,0.818,202.66,1.27,Normal
2022-07-25,19.89,36.99,22.58,15.14,10.72,5.0,0.39,439.97,0.898,0.868,293.2,2.29,Anomaly
2022-07-26,28.54,39.56,20.42,14.23,7.61,5.0,0.46,429.77,0.687,0.895,307.89,1.89,Anomaly
2022-07-27,26.22,41.32,15.27,17.87,7.01,5.0,0.394,501.48,0.606,0.598,281.36,1.02,Anomaly
2022-07-28,22.18,30.94,17.59,7.91,5.75,11.47,0.401,549.12,0.817,0.895,289.66,2.12,Anomaly
2022-07-29,18.6,31.76,19.78,14.96,11.44,5.87,0.449,497.69,0.76,0.478,204.89,0.74,Anomaly
2022-07-30,29.36,29.97,19.77,14.74,8.91,5.0,0.369,558.59,0.799,0.527,321.39,1.35,Anomaly
2022-07-31,28.25,34.06,25.92,13.87,15.85,5.0,0.341,403.88,0.915,0.445,338.86,1.38,Anomaly
2022-08-01,24.5,36.87,15.84,19.32,8.01,5.0,0.402,409.03,0.939,0.536,329.61,1.66,Anomaly
2022-08-02,34.23,38.95,21.52,12.78,8.16,5.0,0.423,390.55,0.822,0.784,362.32,2.33,Anomaly
2022-08-03,19.65,34.7,24.47,16.93,8.87,5.0,0.326,472.09,0.867,0.826,312.09,2.24,Anomaly
2022-08-04,17.37,33.72,26.81,15.89,10.49,5.0,0.314,458.78,0.629,0.789,328.72,1.63,Anomaly
2022-08-05,21.54,35.61,18.79,18.15,9.06,5.0,0.357,442.4,0.656,0.716,309.37,1.45,Anomaly
2022-08-06,24.77,31.66,21.47,13.33,11.22,5.0,0.392,490.46,0.857,0.657,341.25,1.92,Normal
2022-08-07,26.22,43.36,21.71,13.17,8.04,5.0,0.39,511.62,0.751,0.754,205.37,1.16,Anomaly
2022-08-08,23.79,28.57,20.59,17.74,7.24,5.0,0.279,373.72,0.756,0.595,246.39,1.11,Anomaly
2022-08-09,26.76,35.74,19.7,16.06,6.4,5.0,0.446,420.15,0.708,0.821,395.21,2.3,Anomaly
2022-08-10,18.74,43.09,21.31,11.14,5.55,5.0,0.318,491.01,0.813,0.739,152.37,0.92,Anomaly
2022-08-11,32.22,35.03,12.4,13.65,8.96,5.0,0.337,426.61,0.665,0.749,291.59,1.45,Anomaly
2022-08-12,24.59,34.24,22.05,15.97,9.4,5.0,0.305,410.09,0.819,0.668,370.34,2.03,Normal
2022-08-13,30.59,33.57,20.38,17.09,8.74,5.0,0.485,500.93,0.661,0.843,294.4,1.64,Anomaly
2022-08-14,26.71,34.28,19.33,13.3,12.49,5.0,0.362,385.52,0.622,0.526,275.7,0.9,Anomaly
2022-08-15,27.28,40.49,26.14,7.71,12.46,5.0,0.307,434.92,0.716,0.591,307.77,1.3,Anomaly
2022-08-16,27.85,26.15,17.98,16.31,9.33,5.0,0.393,466.43,0.681,0.789,278.81,1.5,Anomaly
2022-08-17,27.24,41.13,18.79,11.95,6.41,5.0,0.388,421.31,0.911,0.646,301.85,1.78,Anomaly
2022-08-18,28.21,29.3,25.97,9.96,8.87,5.0,0.341,489.16,0.619,0.845,259.0,1.35,Anomaly
2022-08-19,31.65,33.93,17.5,7.92,8.8,5.0,0.392,421.56,0.662,0.573,366.52,1.39,Anomaly
2022-08-20,25.98,33.28,18.35,17.03,8.69,5.0,0.309,520.43,0.792,0.585,385.4,1.79,Normal
2022-08-21,28.55,37.35,19.56,15.32,8.6,5.0,0.325,443.71,0.768,0.844,292.0,1.89,Normal
2022-08-22,24.55,28.61,22.52,14.44,8.69,5.0,0.249,483.56,0.616,0.632,216.81,0.84,Anomaly
2022-08-23,32.2,36.85,20.62,18.47,9.23,5.0,0.284,487.3,0.603,0.658,268.57,1.07,Anomaly
2022-08-24,21.62,43.1,16.12,16.59,8.73,5.0,0.44,418.62,0.946,0.566,288.96,1.55,Anomaly
2022-08-25,34.0,29.55,18.4,19.04,10.42,5.0,0.432,347.33,0.831,0.538,330.33,1.48,Anomaly
2022-08-26,24.8,35.76,18.18,11.52,10.72,5.0,0.353,468.04,0.728,0.728,239.52,1.27,Anomaly
2022-08-27,17.85,32.35,19.77,14.91,8.18,5.0,0.433,453.61,0.765,0.46,253.85,0.89,Anomaly
2022-08-28,25.64,36.7,21.28,10.96,12.54,5.0,0.342,477.79,0.693,0.84,330.64,1.92,Anomaly
2022-08-29,21.59,35.08,21.25,14.43,8.04,5.0,0.338,438.67,0.721,0.79,356.33,2.03,Normal
2022-08-30,29.2,32.43,14.67,14.38,6.76,5.0,0.353,428.48,0.827,0.495,262.7,1.08,Anomaly
2022-08-31,21.74,36.95,23.19,16.57,10.76,5.0,0.344,550.42,0.909,0.747,220.01,1.49,Anomaly
2022-09-01,22.77,42.22,20.76,15.11,8.37,5.0,0.339,376.38,0.664,0.701,497.05,2.31,Anomaly
2022-09-02,15.55,34.24,24.15,16.56,10.64,5.0,0.407,486.7,0.894,0.492,347.0,1.53,Anomaly
2022-09-03,22.74,37.88,21.33,16.76,5.19,5.0,0.358,421.27,0.643,0.537,283.98,0.98,Anomaly
2022-09-04,12.88,29.83,23.3,20.39,12.78,5.0,0.386,433.21,0.675,0.604,352.14,1.44,Anomaly
2022-09-05,17.08,31.17,21.4,14.21,11.34,5.0,0.402,434.14,0.613,0.75,292.53,1.34,Anomaly
2022-09-06,28.8,36.89,24.04,12.65,7.0,5.0,0.369,409.83,0.649,0.719,352.03,1.64,Anomaly
2022-09-07,28.93,40.94,21.57,15.62,7.04,5.0,0.301,478.56,0.921,0.666,309.56,1.9,Anomaly
2022-09-08,27.13,36.42,19.71,12.99,13.34,5.0,0.282,519.53,0.761,0.784,305.48,1.82,Anomaly
2022-09-09,20.17,33.75,26.82,18.7,8.53,5.0,0.357,473.5,0.627,0.779,293.19,1.43,Anomaly
2022-09-10,24.76,35.0,22.67,14.29,8.33,5.0,0.341,455.17,0.936,0.709,213.16,1.41,Normal
2022-09-11,24.98,30.0,21.72,13.59,5.47,6.36,0.354,400.68,0.908,0.793,416.29,3.0,Anomaly
2022-09-12,19.21,37.42,16.17,13.82,9.3,5.0,0.349,475.84,0.864,0.567,243.51,1.19,Anomaly
2022-09-13,32.52,38.53,16.14,16.8,9.54,5.0,0.479,557.82,0.927,0.841,218.4,1.7,Anomaly
2022-09-14,29.39,33.19,20.88,14.61,11.43,5.0,0.283,430.97,0.677,0.707,287.23,1.37,Normal
2022-09-15,23.9,33.12,20.44,13.4,7.2,5.0,0.251,431.2,0.893,0.811,242.31,1.75,Anomaly
2022-09-16,25.13,36.06,18.16,19.16,6.96,5.0,0.367,421.95,0.841,0.673,296.9,1.68,Anomaly
2022-09-17,26.04,33.25,20.42,12.86,10.9,5.0,0.331,425.53,0.904,0.509,341.27,1.57,Normal
2022-09-18,14.79,34.74,24.77,15.09,12.01,5.0,0.366,312.74,0.879,0.671,359.72,2.12,Anomaly
2022-09-19,23.76,43.4,22.09,16.63,6.86,5.0,0.379,470.25,0.721,0.586,348.88,1.47,Anomaly
2022-09-20,21.59,34.01,16.58,10.92,12.16,5.0,0.414,407.72,0.871,0.749,281.66,1.84,Anomaly
2022-09-21,19.99,33.57,19.67,16.2,10.08,5.0,0.275,369.49,0.692,0.638,302.98,1.34,Anomaly
2022-09-22,23.59,32.41,17.59,12.36,12.18,5.0,0.322,487.66,0.715,0.818,324.47,1.9,Anomaly
2022-09-23,33.99,37.98,18.84,17.06,9.86,5.0,0.371,395.9,0.638,0.739,194.53,0.92,Anomaly
2022-09-24,28.2,34.28,18.76,12.59,4.96,5.0,0.389,433.07,0.927,0.742,334.24,2.3,Anomaly
2022-09-25,22.14,32.4,18.57,16.73,9.7,5.0,0.46,523.32,0.702,0.509,212.56,0.76,Normal
2022-09-26,27.86,40.29,16.23,17.76,12.12,5.0,0.398,379.54,0.782,0.892,422.42,2.95,Anomaly
2022-09-27,32.0,40.68,19.62,17.15,8.21,5.0,0.347,373.37,0.737,0.821,275.73,1.67,Anomaly
2022-09-28,29.62,32.6,18.32,15.63,9.22,5.0,0.305,463.47,0.936,0.795,288.91,2.15,Normal
2022-09-29,25.3,27.53,11.21,14.42,9.65,13.07,0.322,507.47,0.717,0.565,253.82,1.03,Anomaly
2022-09-30,21.77,39.03,26.16,13.56,4.2,5.0,0.32,371.28,0.872,0.668,262.2,1.53,Anomaly
2022-10-01,28.49,32.26,23.27,18.68,13.34,5.0,0.383,470.38,0.899,0.469,436.45,1.84,Anomaly
2022-10-02,26.97,38.16,18.87,13.25,8.2,5.0,0.363,479.05,0.752,0.669,356.42,1.79,Normal
2022-10-03,29.48,27.12,20.06,12.41,11.01,5.0,0.284,347.04,0.732,0.473,207.05,0.72,Anomaly
2022-10-04,28.18,38.57,16.49,16.66,9.83,5.0,0.328,489.93,0.862,0.677,390.25,2.28,Anomaly
2022-10-05,30.25,30.16,25.09,13.01,12.52,5.0,0.394,493.83,0.92,0.724,371.59,2.48,Anomaly
2022-10-06,22.32,37.92,25.69,12.62,10.81,5.0,0.368,434.41,0.864,0.595,283.13,1.46,Anomaly
2022-10-07,31.59,35.06,20.47,11.39,9.53,5.0,0.378,512.62,0.679,0.649,318.4,1.4,Anomaly
2022-10-08,25.99,31.18,23.07,13.79,8.21,5.0,0.369,506.82,0.911,0.838,299.1,2.28,Normal
2022-10-09,35.38,33.37,20.53,14.79,11.6,5.0,0.431,455.16,0.736,0.454,418.35,1.4,Anomaly
2022-10-10,21.55,37.75,15.99,15.61,6.25,5.0,0.362,427.43,0.802,0.796,252.22,1.61,Anomaly
2022-10-11,33.68,35.42,18.76,17.38,11.29,5.0,0.331,401.36,0.891,0.485,308.76,1.33,Anomaly
2022-10-12,25.99,37.34,20.4,16.32,7.8,5.0,0.304,448.12,0.666,0.418,274.31,0.76,Anomaly
2022-10-13,21.74,42.91,18.64,14.52,12.5,5.0,0.362,478.49,0.875,0.493,214.02,0.92,Anomaly
2022-10-14,22.58,28.74,19.34,14.5,10.32,5.0,0.228,433.79,0.809,0.783,431.5,2.73,Anomaly
2022-10-15,23.4,41.47,19.73,16.28,11.29,5.0,0.341,340.12,0.913,0.603,229.11,1.26,Anomaly
2022-10-16,27.12,35.42,19.76,18.18,10.16,5.0,0.34,513.44,0.66,0.836,313.21,1.73,Anomaly
2022-10-17,27.61,31.4,20.16,15.32,6.5,5.0,0.282,459.51,0.747,0.662,195.56,0.97,Anomaly
2022-10-18,22.13,29.68,16.82,13.83,8.28,10.74,0.304,431.02,0.891,0.411,276.06,1.01,Anomaly
2022-10-19,24.88,34.24,17.85,12.52,11.34,5.0,0.39,492.86,0.607,0.758,325.32,1.5,Normal
2022-10-20,35.71,38.69,16.15,11.39,10.33,5.0,0.362,526.23,0.639,0.455,250.52,0.73,Anomaly
2022-10-21,33.64,34.49,22.93,16.67,12.36,5.0,0.355,309.9,0.947,0.795,335.21,2.52,Anomaly
2022-10-22,27.18,41.04,13.68,16.44,10.81,5.0,0.365,471.71,0.698,0.484,283.86,0.96,Anomaly
2022-10-23,25.19,29.2,23.46,16.44,8.07,5.0,0.355,378.67,0.941,0.573,369.6,1.99,Anomaly
2022-10-24,25.6,34.95,24.16,14.68,8.41,5.0,0.412,474.96,0.664,0.781,381.71,1.98,Anomaly
2022-10-25,28.07,29.99,19.09,18.52,10.21,5.0,0.356,456.4,0.726,0.877,264.8,1.69,Anomaly
2022-10-26,19.89,36.45,12.19,13.79,5.37,11.5,0.277,481.79,0.864,0.586,304.6,1.54,Anomaly
2022-10-27,23.71,38.55,18.92,17.39,13.35,5.0,0.432,425.04,0.83,0.815,311.01,2.1,Anomaly
2022-10-28,16.66,33.32,19.81,14.9,10.88,5.0,0.369,356.34,0.803,0.495,337.16,1.34,Anomaly
2022-10-29,27.0,24.58,16.97,13.48,12.45,6.62,0.321,427.48,0.785,0.804,300.86,1.9,Anomaly
2022-10-30,28.24,35.8,18.45,16.48,6.84,5.0,0.287,470.34,0.895,0.729,311.41,2.03,Anomaly
2022-10-31,22.58,36.75,24.59,16.02,12.49,5.0,0.37,500.77,0.682,0.496,285.4,0.97,Anomaly
2022-11-01,32.87,36.62,21.99,15.89,14.46,5.0,0.344,391.41,0.755,0.551,306.91,1.28,Anomaly
2022-11-02,18.87,39.94,17.23,15.2,7.36,5.2,0.429,501.35,0.654,0.466,377.88,1.15,Anomaly
2022-11-03,17.68,30.72,15.21,14.91,11.54,9.71,0.333,417.61,0.809,0.591,338.76,1.62,Anomaly
2022-11-04,26.12,37.72,19.02,20.97,10.0,5.0,0.308,468.12,0.688,0.502,342.08,1.18,Anomaly
2022-11-05,30.24,39.77,19.36,17.96,6.91,5.0,0.395,424.51,0.717,0.722,343.38,1.78,Anomaly
2022-11-06,33.42,27.89,21.49,16.81,10.99,5.0,0.396,459.11,0.765,0.897,290.77,2.0,Anomaly
2022-11-07,22.71,36.28,18.39,15.28,11.67,5.0,0.358,494.59,0.609,0.406,319.13,0.79,Normal
2022-11-08,30.39,32.98,21.53,17.52,8.8,5.0,0.384,388.65,0.632,0.67,234.89,0.99,Anomaly
2022-11-09,24.81,34.67,25.81,16.29,12.33,5.0,0.348,416.0,0.84,0.687,376.13,2.17,Anomaly
2022-11-10,24.14,36.39,22.45,15.07,6.67,5.0,0.362,459.25,0.75,0.857,133.02,0.85,Anomaly
2022-11-11,29.42,33.05,19.86,14.24,7.01,5.0,0.408,570.08,0.903,0.653,294.77,1.74,Anomaly
2022-11-12,28.26,32.3,19.45,14.8,10.27,5.0,0.381,406.84,0.843,0.672,368.45,2.09,Normal
2022-11-13,17.12,35.14,18.93,7.07,10.05,9.76,0.342,552.01,0.603,0.636,218.17,0.84,Anomaly
2022-11-14,32.38,30.65,23.54,15.53,8.57,5.0,0.418,550.22,0.816,0.534,323.99,1.41,Anomaly
2022-11-15,31.9,30.66,18.12,13.78,11.62,5.0,0.232,445.13,0.633,0.428,259.15,0.7,Anomaly
2022-11-16,21.87,37.72,20.14,18.98,11.06,5.0,0.453,435.09,0.873,0.604,277.87,1.47,Anomaly
2022-11-17,26.98,30.4,20.15,15.05,11.72,5.0,0.265,415.4,0.947,0.426,356.76,1.44,Anomaly
2022-11-18,27.47,37.67,18.49,12.03,9.75,5.0,0.319,446.59,0.786,0.675,311.88,1.65,Anomaly
2022-11-19,26.3,36.85,15.88,14.88,11.21,5.0,0.348,379.66,0.839,0.554,177.94,0.83,Anomaly
2022-11-20,22.25,28.1,20.97,12.38,9.11,7.28,0.343,446.19,0.683,0.667,241.41,1.1,Anomaly
2022-11-21,21.64,32.29,19.82,16.18,14.11,5.0,0.4,524.84,0.753,0.467,358.52,1.26,Anomaly
2022-11-22,24.87,39.78,21.5,15.73,8.37,5.0,0.297,419.45,0.9,0.866,326.94,2.55,Anomaly
2022-11-23,30.86,31.08,18.4,17.39,14.21,5.0,0.363,437.96,0.659,0.847,404.89,2.26,Anomaly
2022-11-24,27.72,33.14,23.66,13.02,10.07,5.0,0.321,364.94,0.693,0.495,400.96,1.38,Anomaly
2022-11-25,23.15,36.85,17.37,15.09,7.25,5.0,0.365,468.7,0.756,0.572,279.47,1.21,Anomaly
2022-11-26,28.86,38.13,25.14,11.59,12.74,5.0,0.347,463.22,0.849,0.707,450.19,2.7,Anomaly
2022-11-27,10.76,33.99,14.76,16.75,10.25,13.56,0.355,453.19,0.732,0.448,301.47,0.99,Anomaly
2022-11-28,30.74,32.61,21.3,16.3,11.7,5.0,0.323,439.16,0.925,0.577,242.24,1.29,Anomaly
2022-11-29,16.3,40.69,21.43,16.24,12.45,5.0,0.324,435.36,0.633,0.526,261.98,0.87,Anomaly
2022-11-30,23.19,41.96,17.61,15.0,10.68,5.0,0.364,475.1,0.73,0.858,164.6,1.03,Anomaly
2022-12-01,19.4,38.92,21.27,16.04,8.82,5.0,0.397,448.56,0.848,0.826,396.42,2.78,Anomaly
2022-12-02,18.53,35.34,23.84,19.01,11.95,5.0,0.32,465.75,0.679,0.69,395.69,1.85,Anomaly
2022-12-03,30.8,31.77,13.35,14.29,10.0,5.0,0.307,460.75,0.83,0.66,239.07,1.31,Anomaly
2022-12-04,22.66,31.68,21.51,15.35,11.37,5.0,0.381,506.17,0.657,0.865,286.33,1.63,Normal
2022-12-05,26.73,37.09,12.52,12.28,5.69,5.0,0.348,483.85,0.62,0.866,305.74,1.64,Anomaly
2022-12-06,24.77,36.67,17.1,12.83,10.89,5.0,0.392,459.64,0.642,0.885,242.38,1.38,Normal
2022-12-07,27.39,40.61,24.89,15.24,8.72,5.0,0.305,525.92,0.925,0.463,194.69,0.83,Anomaly
2022-12-08,25.38,37.6,18.25,17.76,13.31,5.0,0.261,471.01,0.793,0.48,287.38,1.09,Anomaly
2022-12-09,18.59,28.99,16.48,14.36,11.25,8.64,0.323,515.25,0.879,0.738,280.74,1.82,Anomaly
2022-12-10,29.98,39.21,19.41,14.41,10.48,5.0,0.312,480.35,0.716,0.671,276.7,1.33,Anomaly
2022-12-11,22.53,31.01,26.2,13.98,10.97,5.0,0.346,357.9,0.807,0.409,313.36,1.03,Anomaly
2022-12-12,17.22,33.46,14.5,13.66,8.0,13.72,0.318,515.24,0.773,0.431,385.77,1.29,Anomaly
2022-12-13,22.86,36.0,16.85,15.74,13.25,5.0,0.387,456.76,0.931,0.844,281.81,2.21,Anomaly
2022-12-14,32.5,42.98,24.49,11.26,13.98,5.0,0.336,447.4,0.862,0.834,310.23,2.23,Anomaly
2022-12-15,29.25,47.44,25.57,18.2,10.79,5.0,0.358,464.07,0.856,0.579,343.61,1.7,Anomaly
2022-12-16,23.26,37.43,19.69,13.34,13.18,5.0,0.358,432.75,0.616,0.846,333.25,1.74,Anomaly
2022-12-17,23.25,34.27,16.28,16.8,8.86,5.0,0.36,461.35,0.792,0.697,263.13,1.45,Anomaly
2022-12-18,23.39,37.14,26.29,11.83,8.41,5.0,0.349,420.41,0.763,0.803,305.78,1.87,Anomaly
2022-12-19,35.38,38.55,24.78,16.67,10.08,5.0,0.376,513.71,0.925,0.614,332.85,1.89,Anomaly
2022-12-20,26.91,33.72,22.04,16.68,10.87,5.0,0.31,444.32,0.69,0.457,232.3,0.73,Normal
2022-12-21,27.15,42.18,17.56,15.96,9.21,5.0,0.42,430.87,0.694,0.617,375.81,1.61,Anomaly
2022-12-22,30.15,35.92,19.85,12.51,11.08,5.0,0.338,403.75,0.744,0.629,385.9,1.81,Anomaly
2022-12-23,26.19,36.99,19.52,15.62,10.61,5.0,0.284,463.44,0.685,0.675,256.63,1.19,Normal
2022-12-24,23.7,37.66,20.99,12.04,8.0,5.0,0.359,459.36,0.645,0.453,311.62,0.91,Anomaly
2022-12-25,24.02,36.69,24.35,14.37,11.04,5.0,0.307,469.42,0.9,0.896,338.54,2.73,Anomaly
2022-12-26,24.64,38.36,22.64,17.57,11.73,5.0,0.383,398.64,0.795,0.522,267.26,1.11,Anomaly
2022-12-27,24.81,32.53,16.77,16.99,10.34,5.0,0.46,369.94,0.901,0.499,328.9,1.48,Anomaly
2022-12-28,28.64,32.77,24.13,15.04,12.31,5.0,0.311,481.28,0.891,0.663,309.8,1.83,Anomaly
2022-12-29,25.26,30.6,20.94,12.56,7.57,9.31,0.367,524.23,0.699,0.669,211.92,0.99,Anomaly
2022-12-30,28.66,36.76,22.06,16.61,10.94,5.0,0.262,398.68,0.792,0.62,327.55,1.61,Normal
2022-12-31,24.6,38.12,24.4,15.05,7.66,5.0,0.373,529.47,0.629,0.786,233.99,1.16,Anomaly
2023-01-01,25.39,36.83,16.67,9.2,7.77,5.0,0.306,464.2,0.92,0.658,356.35,2.16,Anomaly
2023-01-02,15.01,41.7,19.89,16.96,8.74,5.0,0.319,449.65,0.741,0.705,259.73,1.36,Anomaly
2023-01-03,29.58,34.98,18.41,14.94,8.12,5.0,0.295,430.12,0.738,0.762,290.32,1.63,Normal
2023-01-04,26.73,37.67,15.3,18.01,8.9,5.0,0.387,380.77,0.706,0.413,382.34,1.11,Anomaly
2023-01-05,29.99,30.63,21.04,12.26,9.57,5.0,0.4,499.39,0.761,0.685,329.78,1.72,Anomaly
2023-01-06,10.52,33.45,27.53,7.06,11.67,13.15,0.351,411.22,0.688,0.842,235.23,1.36,Anomaly
2023-01-07,35.44,37.78,14.48,15.7,9.36,5.0,0.307,411.01,0.731,0.409,239.11,0.71,Anomaly
2023-01-08,24.3,38.4,19.9,15.73,6.83,5.0,0.429,499.6,0.88,0.603,264.04,1.4,Anomaly
2023-01-09,30.54,33.82,21.92,10.77,12.28,5.0,0.312,355.85,0.892,0.863,323.68,2.49,Anomaly
2023-01-10,19.8,34.71,20.37,12.55,8.33,6.81,0.242,373.82,0.706,0.577,321.5,1.31,Anomaly
2023-01-11,28.06,28.93,19.66,21.89,9.88,5.0,0.373,449.09,0.764,0.629,249.41,1.2,Anomaly
2023-01-12,19.73,33.57,16.1,14.24,10.89,6.03,0.295,464.66,0.906,0.891,229.97,1.86,Anomaly
2023-01-13,21.88,38.56,20.7,16.83,10.4,5.0,0.399,474.24,0.618,0.5,316.9,0.98,Normal
2023-01-14,34.57,37.3,17.73,13.37,12.19,5.0,0.331,434.91,0.911,0.433,289.09,1.14,Anomaly
2023-01-15,24.05,37.0,13.43,9.77,10.96,6.17,0.38,576.52,0.677,0.83,429.43,2.41,Anomaly
2023-01-16,26.09,35.2,23.58,14.57,8.28,5.0,0.42,438.61,0.837,0.834,302.2,2.11,Anomaly
2023-01-17,29.35,35.03,22.88,14.34,14.36,5.0,0.29,438.46,0.804,0.636,408.86,2.09,Anomaly
2023-01-18,27.48,32.36,20.15,14.0,10.39,5.0,0.322,410.15,0.794,0.657,229.78,1.2,Normal
2023-01-19,25.75,37.8,20.69,14.71,9.71,5.0,0.346,456.2,0.901,0.818,205.61,1.52,Normal
2023-01-20,26.82,36.68,23.22,15.66,11.93,5.0,0.427,480.75,0.636,0.769,232.79,1.14,Anomaly
2023-01-21,37.02,36.97,20.67,14.62,10.5,5.0,0.317,510.18,0.721,0.533,371.35,1.43,Anomaly
2023-01-22,24.71,32.9,22.71,11.84,10.8,5.0,0.32,375.54,0.788,0.408,405.37,1.3,Anomaly
2023-01-23,26.01,26.39,19.11,16.22,14.98,5.0,0.374,437.7,0.884,0.64,253.07,1.43,Anomaly
2023-01-24,30.25,39.39,23.94,10.13,9.45,5.0,0.321,472.34,0.676,0.829,272.37,1.53,Anomaly
2023-01-25,30.53,33.08,20.96,9.87,9.36,5.0,0.358,479.35,0.881,0.848,229.86,1.72,Anomaly
2023-01-26,30.94,31.55,20.58,16.85,10.23,5.0,0.272,450.33,0.74,0.878,191.3,1.24,Anomaly
2023-01-27,28.19,37.77,16.19,16.27,12.14,5.0,0.461,477.12,0.666,0.84,343.1,1.92,Anomaly
2023-01-28,19.28,33.43,20.86,14.86,6.99,6.51,0.283,409.55,0.866,0.69,313.38,1.87,Anomaly
2023-01-29,33.17,39.24,17.5,11.51,6.07,5.0,0.334,527.9,0.632,0.622,300.63,1.18,Anomaly
2023-01-30,19.27,37.47,18.09,13.23,8.83,6.75,0.348,499.63,0.78,0.787,216.0,1.33,Anomaly
2023-01-31,26.51,37.73,17.55,14.34,6.73,5.0,0.446,382.75,0.622,0.77,398.4,1.91,Anomaly
2023-02-01,21.23,29.54,16.8,11.01,9.15,13.57,0.284,396.24,0.725,0.669,269.8,1.31,Anomaly
2023-02-02,24.68,39.85,26.37,13.15,11.0,5.0,0.449,397.65,0.81,0.444,332.02,1.19,Anomaly
2023-02-03,26.64,36.05,23.99,16.63,8.22,5.0,0.388,483.9,0.795,0.863,212.73,1.46,Anomaly
2023-02-04,26.61,33.52,25.76,18.57,7.15,5.0,0.371,385.76,0.742,0.628,288.57,1.34,Anomaly
2023-02-05,27.11,35.57,16.33,13.95,10.14,5.0,0.301,433.45,0.75,0.582,317.48,1.39,Anomaly
2023-02-06,33.07,27.9,20.21,16.89,11.73,5.0,0.379,472.74,0.679,0.715,319.62,1.55,Anomaly
2023-02-07,27.27,36.63,16.12,10.21,6.61,5.88,0.314,446.69,0.76,0.737,309.28,1.73,Anomaly
2023-02-08,23.78,30.88,17.91,16.65,11.64,5.0,0.413,462.94,0.934,0.505,329.67,1.55,Anomaly
2023-02-09,29.82,29.59,17.25,12.99,11.63,5.0,0.301,396.71,0.898,0.818,232.17,1.71,Anomaly
2023-02-10,30.95,28.91,23.72,15.77,11.91,5.0,0.344,479.74,0.651,0.545,311.84,1.11,Anomaly
2023-02-11,18.86,39.45,18.81,14.38,12.44,5.0,0.322,419.34,0.61,0.493,306.83,0.92,Anomaly
2023-02-12,27.99,32.48,23.21,18.3,14.4,5.0,0.301,433.77,0.927,0.603,313.9,1.75,Anomaly
2023-02-13,28.51,41.13,21.81,12.81,9.29,5.0,0.387,461.89,0.784,0.765,304.34,1.83,Anomaly
2023-02-14,23.51,32.86,26.91,16.57,10.22,5.0,0.377,455.15,0.788,0.883,223.61,1.56,Anomaly
